age,monthly_income,account_balance,login_frequency,support_tickets,churn
27,65596.41,132130.35,10,1,0
20,111290.27,162128.51,14,3,0
62,57568.03,99743.77,12,4,1
29,51291.89,89362.7,15,4,1
47,80306.64,124931.06,12,5,1
41,64791.67,80502.64,10,1,0
26,88786.72,163456.16,4,3,1
39,63293.75,23623.69,13,1,1
22,55031.54,173399.22,11,4,1
27,24325.5,122358.78,13,3,0
25,27605.31,107116.75,17,1,0
60,23286.03,21420.93,13,2,0
47,67586.78,61212.68,8,2,1
66,32755.01,191919.09,18,3,0
40,85111.55,107484.06,8,0,0
28,60604.93,136703.91,12,0,1
49,55116.26,67228.08,12,3,1
66,43122.9,118256.72,11,3,0
45,72445.17,37670.88,11,3,1
18,43910.04,125992.94,13,0,0
33,40292.44,142238.45,11,2,0
66,83767.0,139236.88,14,2,1
44,67092.42,65784.91,17,2,1
67,55301.41,99476.94,8,1,0
44,72828.66,152231.65,10,4,1
18,60178.64,107313.74,9,3,0
63,67660.26,102761.68,11,2,1
57,43663.04,234208.06,16,2,1
55,101407.97,62940.65,7,1,0
68,48407.6,184825.11,19,3,1
28,91120.33,50719.16,10,0,1
65,56222.62,159286.87,18,1,0
30,76141.94,162489.15,14,0,0
68,74684.47,89378.09,12,2,0
27,82937.04,46951.39,13,1,1
46,43187.53,5000.0,9,2,1
59,81512.71,83093.19,12,2,1
22,96928.8,151573.12,13,5,1
21,54826.14,55342.31,10,4,1
62,60694.12,125816.91,15,3,0
21,49531.07,31414.21,16,2,1
49,53071.27,105966.71,8,7,1
66,94228.46,51177.37,13,3,1
49,39915.31,115321.17,11,2,0
43,41157.62,89935.23,12,1,1
39,92218.02,48578.03,17,0,0
51,72490.97,80467.59,11,3,0
47,102407.4,63950.59,11,1,1
44,50991.23,41164.52,16,4,1
25,62525.62,184964.75,13,2,0
52,46786.46,98389.51,11,2,0
56,62866.02,5000.0,16,1,0
54,24518.07,82603.15,13,1,1
21,73699.09,174882.7,15,5,1
54,66469.48,74318.48,13,1,0
55,58848.91,209864.63,9,2,1
27,52192.71,68600.28,13,4,1
62,42104.92,150204.48,19,1,0
45,74554.26,182198.32,11,2,1
42,36578.2,147011.64,20,2,0
55,70237.92,37530.36,9,1,0
44,101489.03,63451.89,11,2,0
46,89710.43,190204.26,6,3,1
34,29897.44,71723.31,11,1,1
66,49265.24,178540.59,14,3,0
68,68429.01,94182.92,9,4,0
24,58594.36,128486.24,11,1,0
56,32011.89,36833.56,11,3,0
19,67706.32,83503.95,10,0,0
37,59799.66,67481.62,10,2,1
68,98286.51,133535.98,14,3,0
27,54935.43,125591.85,15,1,1
37,83360.07,147758.99,12,1,0
29,34658.23,90568.65,6,5,1
55,39439.81,64186.2,5,2,0
42,74433.24,130963.75,10,2,0
48,81674.62,58224.67,10,2,1
67,40852.15,184705.35,19,2,0
45,60481.55,113128.66,7,3,1
56,32368.42,100431.89,10,1,1
23,56375.6,147730.54,14,5,0
29,76738.46,115418.13,9,1,0
67,51300.83,20516.9,11,2,1
62,55019.31,56314.21,10,2,1
52,37404.09,183462.52,15,2,1
37,47032.83,125033.06,14,0,0
28,95162.22,19105.93,10,2,0
62,61458.5,141126.72,7,1,0
58,39953.84,86444.47,13,2,0
30,53704.56,67530.0,12,2,1
48,28051.45,51307.64,7,0,1
50,39716.81,179995.77,15,1,0
42,87206.79,5000.0,11,2,1
66,57150.35,69748.08,19,1,1
24,97814.6,127207.61,16,1,0
31,58093.04,214701.78,12,0,0
22,59280.43,153231.49,9,2,1
54,72817.88,69238.52,11,4,1
51,15000.0,211761.21,13,2,1
69,64098.79,38692.6,9,2,1
46,59020.27,135920.17,14,1,0
25,89720.78,149267.08,15,1,0
41,79293.59,67133.07,13,2,1
22,37326.17,161855.58,12,1,1
52,84842.77,89166.59,18,0,1
53,54753.71,161708.55,16,3,1
62,41910.94,9624.27,9,3,1
35,63942.07,140098.57,16,0,0
34,55944.61,95273.6,10,2,0
21,90769.31,188982.23,15,0,0
39,66812.44,117361.16,21,1,0
42,64113.18,194953.77,10,5,1
57,78012.94,150456.77,12,4,1
57,81857.43,112349.49,6,1,1
25,75672.1,167260.16,9,1,0
32,88389.27,167643.51,9,1,1
44,72173.65,148314.6,14,1,0
35,63353.03,5000.0,12,1,1
19,84783.44,61046.37,13,2,0
61,58182.08,203046.35,16,0,0
56,60664.93,44643.25,13,3,1
45,94431.54,172947.67,10,1,1
34,92438.48,162387.16,16,3,0
61,59836.48,76454.86,10,1,0
19,50928.97,5000.0,20,5,1
41,89263.47,85865.24,15,4,0
59,76008.37,244680.9,9,5,1
67,66311.63,68203.36,10,5,1
31,53562.55,72344.56,8,2,0
51,66633.93,60145.06,11,4,1
27,59565.83,192887.07,11,3,0
24,46713.24,105425.06,14,2,1
36,62580.85,82445.63,16,1,0
64,65308.48,204808.44,16,7,1
53,52492.1,154769.65,21,4,0
43,78076.51,64842.59,13,2,0
32,85776.65,46584.97,14,0,1
25,79397.95,189490.2,11,2,1
32,54475.03,121007.29,14,2,1
25,75116.43,27056.16,10,1,1
27,61559.23,13013.06,5,4,1
53,35285.08,53037.68,12,1,0
24,73454.59,45630.92,20,4,0
20,62922.63,5000.0,15,3,0
46,111870.96,54029.58,9,1,0
32,89145.42,64855.17,11,5,1
41,74223.0,92239.12,15,1,0
25,64983.41,221574.6,8,3,1
28,63274.45,103989.4,8,3,0
40,39926.21,109945.51,6,2,1
53,25220.26,150555.32,10,2,1
39,42548.82,105760.92,15,2,1
46,59045.66,144009.18,9,1,0
45,17889.21,136836.89,22,2,0
31,49113.56,127355.31,21,2,0
32,55047.74,285987.97,7,4,1
40,55691.47,174667.55,15,2,0
19,46765.53,55096.68,12,2,1
53,53169.72,142213.33,14,2,1
49,94477.88,72495.79,13,5,1
33,73242.91,146775.05,12,5,0
37,48793.98,37488.75,13,0,0
35,58633.04,53533.23,10,2,1
51,59433.73,140634.45,9,2,0
57,44640.89,179860.15,13,3,1
23,44617.4,150158.66,7,0,0
39,80210.48,171247.04,17,2,1
18,51604.31,142429.11,18,1,0
41,38106.07,130349.77,12,4,0
30,59137.19,89778.4,10,2,1
35,62360.2,168780.11,14,3,0
41,20545.92,181492.75,17,2,1
34,59185.07,116213.06,21,5,0
38,77359.6,112984.44,9,2,1
57,69024.59,215484.35,7,0,0
60,104595.9,118774.69,13,2,1
18,85022.19,124541.15,11,2,0
37,88978.68,149053.55,20,2,1
62,116001.72,114131.62,18,0,0
45,75163.13,70779.58,11,1,0
28,63261.4,142677.93,4,1,1
48,79474.81,117674.7,12,1,0
25,48815.27,230534.99,11,1,0
19,62153.73,167306.91,12,0,0
50,47045.45,84271.06,10,2,0
44,67959.69,163743.61,14,0,0
57,46961.82,138471.95,16,4,0
35,46261.43,198565.58,10,4,1
62,68269.47,88532.75,16,2,0
39,57245.77,131320.57,8,1,1
56,21449.58,114054.38,12,2,1
23,30888.86,123508.77,13,1,1
23,37054.67,66888.06,11,2,0
58,42340.56,154554.7,17,1,0
61,68288.47,145077.86,19,4,0
67,64378.78,197113.42,10,3,1
34,81305.59,119398.45,11,3,0
19,75056.04,95289.63,17,3,1
68,81438.06,167357.66,12,2,0
49,72167.92,72347.74,11,2,1
30,64193.59,185099.07,8,2,0
57,81987.03,184970.52,12,0,0
65,78388.26,195436.73,14,0,0
32,67521.91,142597.38,9,2,1
58,85421.44,90810.22,7,0,1
58,15000.0,126551.26,12,3,0
44,54190.74,142804.13,7,2,1
50,53884.19,86391.5,10,2,0
32,83053.66,199986.98,13,2,0
66,91427.9,154805.05,9,1,0
69,30996.41,66466.62,10,0,0
69,88223.34,232972.42,11,1,0
56,36571.1,125843.36,13,3,1
20,37175.7,54353.82,8,5,0
37,55314.29,70184.75,15,3,1
41,53635.87,209267.02,10,1,0
67,28831.65,229499.09,14,2,0
46,72997.56,180569.1,17,3,0
45,73588.05,199158.52,14,2,0
25,81080.83,192996.93,16,0,0
59,51330.89,153414.97,13,4,1
35,59208.35,139742.51,18,1,0
22,59391.46,152391.79,9,1,0
69,93759.91,164160.93,8,3,1
27,15000.0,75504.12,16,0,0
18,40861.11,163917.52,10,1,0
22,60110.82,207517.01,12,2,1
41,38288.6,107617.65,14,2,0
23,54833.59,101205.13,10,0,0
61,57478.49,148592.78,5,1,1
44,46846.28,81020.55,10,2,1
34,61289.38,40990.88,14,1,1
18,72562.99,188863.14,13,2,0
42,55274.67,92942.92,11,0,0
25,50936.11,121106.91,10,2,1
68,56684.7,83392.5,14,6,1
33,59851.27,196605.29,6,2,1
42,25193.61,171190.57,13,3,0
18,69231.08,105555.63,13,2,0
24,50979.98,49206.16,11,2,1
28,85230.7,99184.21,11,4,0
20,71821.07,154209.16,12,1,0
55,83401.33,131318.14,17,1,0
67,39779.92,126545.88,15,3,1
69,52572.27,132701.93,10,3,1
31,35150.83,165527.77,14,1,1
59,45896.18,117488.45,14,3,1
44,85042.11,147000.81,10,3,0
20,89749.81,60784.85,17,4,0
22,37037.33,273231.05,11,1,0
46,50834.45,102968.44,10,1,1
40,58476.09,132215.58,10,3,1
18,71712.11,153987.93,16,1,1
66,24803.79,95352.57,7,2,1
55,27940.0,120469.49,12,2,0
44,69792.52,119740.52,14,1,1
69,21019.23,65157.71,16,1,0
68,51064.05,146315.37,7,3,1
68,63241.84,21046.69,12,4,1
31,68313.32,225162.51,9,1,1
63,57165.64,167578.25,12,1,1
44,52684.87,158347.34,13,2,1
55,76891.42,15801.47,13,1,1
62,65704.12,72448.28,11,3,1
26,47059.67,203360.71,14,4,0
41,60754.46,369074.48,12,3,0
24,67663.38,191681.55,9,1,1
32,94364.74,182216.6,11,2,0
39,75726.47,151498.45,14,0,1
62,84291.14,69150.17,10,2,1
62,47787.85,179710.44,7,2,1
38,49516.34,53927.56,10,3,1
35,55292.4,47364.89,9,1,0
45,57128.55,43588.24,15,1,1
65,39839.5,178543.36,17,1,1
68,85318.67,116555.16,15,2,0
29,77667.03,126051.49,8,5,1
27,53886.44,119075.76,12,0,1
54,72834.21,52457.01,17,4,1
33,64457.98,79756.15,6,2,1
28,74396.56,82774.43,8,1,0
19,33113.86,35683.71,9,4,0
38,57086.78,89747.39,15,0,1
38,58839.23,55121.61,14,0,0
47,72472.84,154660.54,16,0,1
28,47431.25,159658.26,11,0,1
55,15000.0,42381.65,24,1,1
53,38366.01,102202.09,9,2,1
42,58779.04,231363.59,13,3,0
27,61277.68,61154.23,13,3,1
44,93674.96,145598.27,11,3,0
53,71654.93,126331.32,15,1,0
37,61630.61,185573.25,11,3,0
31,59352.17,137728.01,12,4,1
44,82083.67,94122.27,14,2,0
36,48197.79,124005.85,10,0,1
38,57194.32,124882.2,14,5,1
36,38214.84,114498.29,8,2,1
33,88378.12,40853.31,11,1,0
55,67849.98,194585.32,13,0,0
41,45849.53,183986.02,15,1,0
42,57710.9,57348.66,13,1,0
51,70193.02,101956.46,15,4,1
36,54985.62,106494.86,11,5,1
23,49310.59,50608.87,9,4,0
62,46914.53,7992.22,10,2,1
20,66779.24,79764.44,15,4,1
47,52838.91,98615.86,14,1,1
31,50924.85,33526.0,10,2,1
29,33278.76,130618.67,18,2,1
20,61552.81,189771.38,5,1,1
64,56375.53,170526.97,17,2,1
40,53567.03,112398.86,12,5,1
35,63975.41,9575.3,21,0,0
56,74960.05,162942.14,8,3,0
20,74031.31,128783.53,5,3,0
47,71054.57,145461.07,5,5,1
43,55186.59,236166.17,9,2,0
46,48660.03,70511.3,12,0,0
24,39121.69,5000.0,10,2,0
67,48136.87,56792.73,16,2,1
30,60393.0,149162.7,8,1,1
53,44274.28,121615.55,14,3,0
56,61921.14,47061.83,6,2,1
35,40690.87,34816.96,11,4,1
24,26780.16,98723.46,16,2,0
33,76388.12,45234.32,5,3,1
59,50511.71,151238.01,15,1,0
65,43259.33,95314.39,10,1,0
66,38123.06,82372.93,9,2,1
29,68460.72,74503.42,16,0,0
49,87498.15,135787.36,9,1,0
25,51938.52,122556.55,18,0,0
54,55688.73,132117.44,8,1,0
39,81432.64,130807.77,5,3,0
55,23791.09,115668.27,13,1,0
53,99337.37,58012.16,11,2,0
69,108882.01,76177.19,14,2,1
43,15000.0,96319.51,21,2,1
35,58049.94,243911.71,14,2,0
45,45621.06,39069.82,13,3,1
26,54704.56,94861.41,10,2,1
23,51632.3,125896.02,12,1,1
44,76235.18,101800.03,10,3,1
60,57748.6,184438.17,11,3,1
45,41781.86,101490.12,21,5,1
58,56556.3,105927.52,15,1,1
27,70295.68,168877.71,10,3,1
41,36325.57,228642.7,9,2,0
49,27075.33,204449.9,15,1,1
36,99854.86,111800.77,11,1,0
18,47151.47,117029.15,13,1,0
21,57252.94,122803.15,11,2,0
66,52044.09,128819.96,4,1,0
49,70961.75,69159.11,11,0,1
31,95455.8,176195.63,12,0,1
31,71598.68,132396.55,15,2,1
20,29632.7,117308.63,12,3,0
67,32317.53,43731.28,17,0,0
23,52020.7,123737.17,13,3,0
57,54635.34,6407.26,10,5,1
30,25560.97,85101.04,12,1,1
35,76386.82,86214.14,11,3,1
32,38273.59,137219.71,11,3,0
60,89866.03,232791.0,12,1,1
19,96412.65,154314.45,11,0,1
36,55034.93,206904.12,14,1,1
32,68779.45,158712.73,6,2,0
32,35361.06,187503.21,13,1,0
28,72473.53,231427.64,9,2,0
65,50036.15,76089.79,16,0,0
37,38255.29,72173.73,7,2,1
39,54213.3,160128.65,11,3,1
38,50685.04,119779.29,11,2,1
68,53496.81,133221.23,10,4,0
35,78993.6,105079.99,8,3,0
35,44293.85,84224.48,8,1,0
35,94700.46,217245.88,11,1,1
35,33498.81,54008.33,17,1,1
22,92308.61,161183.54,7,3,0
49,39669.79,151453.7,8,2,1
19,59979.74,25259.2,9,1,1
29,50196.08,70153.18,16,8,1
28,53125.43,80238.57,11,1,1
33,76027.14,153875.05,11,3,0
57,89996.54,97977.89,12,3,1
49,83810.49,114864.61,16,4,1
69,51902.87,32541.16,11,2,1
36,63685.1,259554.7,13,2,0
66,44358.44,124271.74,17,3,1
20,40168.99,149940.05,11,2,1
44,37073.98,87562.47,12,0,0
59,51248.53,80842.36,14,4,1
45,64992.11,234761.08,12,3,0
66,21763.7,5000.0,10,2,0
34,59072.93,136718.82,10,0,0
19,90320.5,47309.77,16,2,1
58,82438.22,95699.93,9,4,1
21,48296.32,81714.33,7,2,1
57,32062.54,60841.34,15,3,1
56,69196.61,122126.5,13,2,0
61,15000.0,5000.0,7,6,1
42,82203.08,101070.69,21,0,0
64,55728.25,114582.6,10,0,0
26,96626.01,38443.41,13,2,0
40,25460.69,210793.12,9,1,1
24,78362.92,84332.5,12,1,1
57,57989.82,105750.95,16,3,1
55,53378.99,84466.85,14,2,0
59,32603.13,115106.03,13,0,0
57,71914.96,198488.65,10,1,1
34,73522.75,268380.95,13,3,1
21,95702.56,164738.35,7,1,0
66,80161.01,185279.63,16,3,0
43,48122.09,222985.65,13,2,1
22,39922.75,134932.26,10,0,0
66,32630.17,214215.05,9,3,1
69,89464.49,167544.07,8,3,1
41,44436.51,128639.24,15,6,1
58,89604.6,141020.46,11,2,1
19,70501.44,10714.98,12,3,1
22,66598.06,137527.16,8,3,1
32,53862.63,27375.15,10,1,0
52,73213.46,22483.85,16,4,1
24,59690.58,131572.72,8,2,0
19,52615.73,53155.28,9,1,0
52,73920.1,119573.17,9,5,0
58,57120.56,128306.07,10,0,0
56,44033.3,130982.98,11,2,0
59,71996.54,65752.72,13,1,0
59,58720.29,173920.94,11,0,0
49,69778.2,114645.89,10,3,0
45,50922.8,146464.54,12,3,1
62,35817.57,48213.62,9,1,1
36,94701.48,109300.35,9,1,0
23,90932.23,185837.67,10,2,1
57,77675.7,178210.66,5,2,0
32,52243.79,72162.44,9,3,1
68,53993.64,87266.51,9,2,1
39,87646.55,60678.8,18,0,1
62,52923.4,80615.22,14,2,1
20,47348.88,36055.95,9,2,1
52,97444.69,111709.45,15,3,1
41,59046.45,157988.3,9,4,1
42,95368.51,72896.83,15,2,1
31,32032.16,114563.62,11,2,0
68,70363.7,106770.1,15,2,1
38,101421.65,183307.12,13,4,1
62,60595.01,83304.49,9,1,1
40,54719.91,85487.03,12,4,1
20,36644.96,69238.73,17,2,1
63,81646.86,51749.43,5,3,1
27,44597.44,151751.1,13,1,0
32,58103.83,111893.35,15,2,1
62,35309.95,123288.59,8,2,1
64,91137.89,196478.47,12,1,0
65,83097.71,199924.84,11,0,0
40,59368.31,21225.94,18,0,0
57,36917.02,158870.08,10,1,1
35,90718.14,133538.82,11,3,0
56,52681.37,92304.54,12,5,1
44,37895.9,139661.02,10,3,1
20,24757.64,16417.01,5,0,0
39,47080.7,207758.54,7,2,1
42,30907.24,150896.65,15,3,0
31,47543.58,68088.14,14,1,1
37,74888.17,84875.39,16,1,0
44,52492.0,17811.21,6,3,1
20,67113.87,101162.57,18,4,1
25,45533.31,91036.08,10,3,1
57,61303.38,40493.38,8,0,0
36,98418.02,166602.13,9,0,0
49,53030.28,196607.83,11,0,1
47,67688.59,118358.37,15,3,1
46,28689.46,101661.19,9,1,1
39,90402.12,146099.08,14,2,1
43,50455.87,118821.66,12,0,0
60,81010.67,55069.25,14,0,0
68,57536.39,80839.32,16,2,1
31,72231.59,102213.84,9,2,0
52,73420.25,134891.2,15,2,0
68,50951.19,120560.2,10,0,1
18,81838.13,132622.16,10,0,1
58,44820.3,28510.32,14,1,0
43,75558.68,159913.06,12,0,0
68,52195.89,120204.95,11,4,1
48,66991.16,273162.54,7,2,1
61,50760.14,96741.94,8,2,1
26,60999.52,139407.51,13,1,0
25,38506.13,289753.15,17,7,1
66,64951.14,131645.5,9,1,0
45,60883.76,115942.17,17,4,1
47,49196.93,60784.69,17,3,1
26,58899.44,211695.98,13,2,1
29,62680.09,50453.9,5,2,1
60,47672.86,145627.26,20,3,1
33,57424.83,91586.68,15,1,0
48,39888.96,108639.82,9,0,1
34,106914.66,34564.06,17,1,0
31,81182.37,200587.63,10,0,1
26,65461.88,103332.16,13,3,1
66,83442.26,47094.62,13,4,1
66,20414.95,195161.44,14,3,0
23,15000.0,89751.79,16,0,0
36,52014.18,140076.44,13,2,0
47,32428.72,170484.98,11,4,1
37,55267.89,148442.06,14,3,1
55,64113.13,5000.0,11,7,1
31,78408.29,161721.4,14,1,0
21,37234.72,113963.17,11,3,1
35,67992.61,100258.28,18,3,0
49,60287.79,113455.5,5,3,0
27,66950.19,23398.03,7,3,1
60,49604.56,131530.25,13,2,0
18,87662.7,38136.52,16,4,1
21,57929.83,102849.62,9,0,1
44,95483.64,129375.87,15,1,1
44,44192.23,184442.23,11,4,1
33,74856.55,70823.21,12,2,1
31,58806.63,207095.24,16,1,1
21,53445.15,176811.2,16,1,0
52,72646.31,94235.42,11,3,1
37,54016.53,53475.04,13,6,0
24,15000.0,33371.03,9,0,0
38,15000.0,136305.23,11,4,1
66,85448.44,75762.95,9,2,1
31,84605.17,191961.41,10,4,0
64,97746.82,79228.57,8,1,1
31,59649.44,65959.74,11,0,1
27,34147.3,134017.58,7,2,1
31,51608.32,78837.19,6,3,1
34,60228.49,120513.0,10,2,0
24,39859.24,179159.36,13,1,0
48,92971.49,127033.76,16,6,1
35,104790.06,127257.87,15,0,0
55,69565.61,132308.8,6,5,1
43,59782.73,18414.06,10,4,1
41,34100.66,143510.26,13,2,0
42,90928.68,129595.89,12,1,1
26,61526.14,173573.84,9,0,1
55,54216.71,156348.65,12,0,1
23,69623.48,107883.08,8,2,0
55,48285.77,181943.57,14,1,0
69,62937.5,102442.16,16,3,0
57,31150.66,134829.43,13,3,0
41,81741.74,101331.03,8,4,1
34,57911.78,147705.47,15,1,1
63,83176.02,97410.61,13,5,1
31,55977.28,218853.1,24,4,1
43,57276.01,241041.76,11,1,0
58,35753.65,172436.3,17,1,0
65,75195.14,212477.8,10,2,0
65,42483.2,27647.13,11,1,0
22,50271.55,34717.34,7,2,1
64,60020.94,100706.37,7,2,1
23,62424.48,122473.86,13,1,0
48,25878.06,108107.55,9,0,1
66,55383.88,21471.89,8,2,1
52,75904.6,189095.5,14,4,0
67,52433.24,249251.89,11,3,1
35,55505.36,196859.26,6,0,0
34,63248.12,185131.4,12,2,0
34,57480.79,133567.18,9,2,0
36,39389.69,69420.16,14,2,0
53,59273.08,124351.68,7,0,1
41,79881.46,246335.28,7,4,1
56,38976.48,98880.71,12,1,0
39,52510.36,92702.57,14,5,1
34,32367.37,186438.22,5,2,1
27,78827.64,190421.16,17,4,1
46,58152.84,69125.89,11,0,0
64,42996.01,104310.92,13,2,0
62,61845.31,89885.67,10,1,1
31,35928.0,124181.36,19,1,0
42,39330.09,186221.2,14,1,0
54,30797.33,71758.35,14,2,1
49,38664.42,185379.89,11,3,1
21,87146.75,126099.07,16,2,0
48,45337.63,259571.53,8,1,0
20,69324.5,139129.85,7,2,1
24,43273.97,114184.89,17,0,0
51,75190.67,154482.88,6,3,1
23,39478.36,99771.23,9,2,0
35,60784.56,12283.61,12,4,1
48,61057.03,105568.73,12,0,1
52,106556.11,104622.38,16,1,1
41,72608.51,24460.95,8,2,1
22,48141.92,115617.89,13,1,0
59,73700.98,5000.0,14,2,0
67,102763.49,99138.79,12,5,1
64,27407.28,134615.76,18,3,1
56,43150.36,125819.77,14,3,1
38,55262.05,95335.83,16,1,0
63,51658.24,114868.18,13,0,1
43,53344.87,72956.13,12,2,0
25,33915.35,120648.99,10,0,1
62,88079.12,123485.18,10,2,1
34,31547.83,65985.0,10,4,0
66,55995.74,136061.95,10,0,1
37,80916.61,135687.16,6,4,1
63,59396.3,110027.41,6,3,0
45,40412.12,265262.82,11,2,1
42,33026.49,111557.86,15,0,0
33,55400.02,103245.95,8,1,1
61,44859.41,94656.41,9,0,1
21,64104.62,61743.65,12,0,0
42,31970.98,161153.84,8,3,1
37,76260.71,78825.18,12,1,0
46,62310.99,85923.11,14,1,1
31,63796.73,87705.51,16,2,1
52,88821.54,60903.39,10,4,0
38,51244.09,14935.0,18,5,1
27,45483.67,92223.61,12,2,1
28,49044.73,172400.12,12,3,0
54,56149.47,131818.79,17,1,0
31,58180.7,213634.52,11,1,1
33,43386.05,165057.38,19,1,0
50,19538.29,151437.89,9,0,1
35,48781.42,232958.94,12,2,0
38,67196.51,114171.26,15,1,1
30,62725.17,123784.54,12,3,1
35,83991.09,119312.13,12,5,1
54,99109.73,212627.2,14,0,0
45,75186.68,120150.92,10,1,0
69,87650.41,81103.36,17,3,1
58,75335.49,155260.53,16,4,1
18,94197.99,71024.41,9,3,1
37,97017.07,152008.29,9,6,1
33,79023.3,144830.46,16,1,0
48,74127.6,108635.84,14,2,1
31,55895.36,153948.69,15,3,1
68,59173.25,30732.6,11,1,1
33,53243.25,129777.73,6,1,1
45,72425.03,92234.08,10,6,1
24,45593.04,291735.81,15,2,0
65,56177.88,129349.5,14,1,1
65,15000.0,84216.48,5,0,1
59,94461.8,37301.9,10,1,1
36,55590.51,198324.37,6,2,0
21,69111.61,98998.04,17,1,0
54,89155.73,72518.88,14,2,1
40,66005.87,140177.95,14,0,0
69,88886.87,158983.13,11,2,1
54,35165.24,158037.18,7,1,1
46,107947.53,121185.03,12,3,0
69,81742.2,129551.41,9,4,0
59,64184.05,133922.22,9,3,1
41,88501.59,140183.78,8,3,0
18,36627.3,145493.11,15,4,0
22,54227.7,185667.17,12,2,1
41,88885.01,123384.89,13,2,0
47,22658.8,70991.8,11,2,0
19,71209.16,111342.5,9,3,1
24,70643.52,165226.85,13,2,0
54,99384.52,12808.32,7,1,1
57,28340.89,13154.87,11,3,1
19,92192.62,175096.57,16,4,1
44,48810.59,211207.37,16,3,0
22,51059.81,44088.0,6,3,0
55,35559.91,126027.56,11,1,1
61,38242.96,96027.29,10,3,1
63,68070.45,104350.19,17,2,1
49,37753.36,138331.86,13,6,1
50,74805.69,42427.79,20,2,0
66,46740.68,53566.95,14,4,1
49,35739.32,101924.93,15,3,1
41,49443.82,111277.46,12,1,1
57,66734.14,52442.69,13,1,0
48,54452.93,167378.86,15,2,1
61,60684.2,94946.34,8,2,1
45,73924.15,94690.94,14,4,0
63,81648.43,136959.53,4,4,1
20,53798.09,112265.5,12,4,0
19,39115.56,170248.61,16,3,0
23,61521.89,63994.65,20,2,0
46,69412.99,36156.8,8,4,1
54,30785.49,101412.75,14,3,0
29,42187.83,123614.17,19,1,0
26,45616.26,45554.64,15,1,0
62,55843.56,36734.79,15,3,1
57,44779.32,130937.87,12,4,1
51,74140.81,74533.17,14,1,1
43,27897.34,32849.3,9,2,0
39,28405.63,177920.48,6,4,1
19,53322.22,82092.32,21,6,0
27,56486.94,188988.7,14,3,1
64,30907.12,121708.25,10,2,0
35,47865.02,137685.53,11,2,0
54,51979.12,107310.02,19,0,1
54,52134.04,5000.0,16,5,1
34,63037.63,51792.81,13,1,1
28,46768.42,112457.43,12,2,1
53,89556.73,141883.75,9,2,1
22,69764.09,12619.56,8,3,1
43,43857.73,116783.9,12,1,0
64,61890.23,52664.15,9,3,1
54,62480.31,134077.21,16,1,1
57,84294.43,118835.95,11,3,0
22,47992.35,164610.1,16,2,0
28,75346.77,184009.38,13,4,1
32,60837.09,147539.39,12,3,0
33,89831.33,171623.62,10,2,0
28,85817.83,98979.45,7,4,1
68,63939.59,289387.04,12,1,1
26,54754.35,46870.85,15,2,1
54,70132.12,88334.65,13,1,1
48,56391.0,174081.51,6,0,1
49,93606.14,165163.28,14,2,1
29,61569.4,149243.34,8,3,1
33,51887.15,160519.12,14,3,1
49,50807.7,5000.0,19,0,0
33,35739.29,215357.92,16,0,0
54,71131.18,107766.54,8,0,0
20,43599.78,194753.65,8,2,1
21,81962.97,5000.0,8,1,0
55,34141.3,135394.11,19,2,1
50,62544.83,86189.86,10,2,0
20,83004.48,154327.21,9,2,0
64,16955.06,139024.23,10,4,1
18,100365.31,141962.87,15,2,0
67,51494.3,56463.5,8,4,1
55,62821.91,116581.85,13,0,0
69,71428.98,109189.98,13,2,1
67,74522.58,149718.6,6,1,0
34,65477.68,179357.82,10,1,0
57,79947.69,129028.56,10,0,0
28,70381.41,43429.66,18,3,1
42,95217.62,126454.73,9,3,1
30,70446.55,276664.57,9,1,1
43,99292.71,218760.32,11,3,0
63,78021.58,5000.0,9,2,1
40,23885.0,123800.59,11,2,0
22,112222.05,175927.17,9,2,0
34,48513.12,109060.38,18,4,1
58,89910.88,92394.54,8,4,1
45,60535.87,103982.15,9,2,1
47,81221.81,153131.37,14,2,1
40,46230.42,51091.8,16,5,1
33,72514.89,191321.32,9,3,1
49,54936.19,116640.42,9,1,0
50,91580.06,63898.54,13,2,0
64,68773.36,187461.01,12,2,1
50,78718.85,27292.15,12,1,0
69,16718.46,86687.39,11,1,1
60,58288.55,85699.5,9,4,1
22,68211.03,248636.52,14,8,0
38,64472.3,78898.75,14,2,1
38,79223.14,5000.0,8,0,0
18,52681.92,85091.09,9,1,0
27,60975.74,147333.02,14,3,1
57,83624.54,167045.07,17,0,0
36,15000.0,256592.38,12,2,1
25,71787.01,204413.85,9,1,0
32,53322.3,131275.36,19,1,1
32,41753.64,66515.07,8,2,1
27,66730.88,217441.65,15,6,0
23,84549.03,97886.19,4,1,1
57,80782.88,80510.57,17,3,0
60,57297.74,94975.57,13,1,1
43,77514.82,44862.71,19,0,1
50,77361.36,92098.79,15,1,1
65,58252.57,106013.5,6,5,0
61,46138.39,163839.4,16,1,1
19,47295.32,96714.7,16,1,0
67,76757.07,43952.45,12,4,0
21,59157.06,23773.67,11,3,0
19,39076.36,132574.18,13,1,1
38,26302.74,124357.55,13,3,0
56,76636.63,86741.24,6,2,1
22,49064.43,91952.61,6,4,1
33,66607.76,143309.22,15,0,0
31,84794.14,203432.78,13,0,0
38,33821.51,73191.32,11,0,1
69,59097.25,125334.17,12,3,1
35,56586.12,177496.22,15,1,0
28,67594.86,73433.14,12,2,1
